metanode,identifier,entities_local_id,entities_global_id,entities_value,name,abbreviation
Gene,6637,Gene_14459,29307,Gene::6637,SNRPG,G
Gene,6638,Gene_14460,29308,Gene::6638,SNRPN,G
Gene,664,Gene_14461,29309,Gene::664,BNIP3,G
Gene,6640,Gene_14462,29310,Gene::6640,SNTA1,G
Gene,6641,Gene_14463,29311,Gene::6641,SNTB1,G
Gene,6642,Gene_14464,29312,Gene::6642,SNX1,G
Gene,6643,Gene_14465,29313,Gene::6643,SNX2,G
Gene,6645,Gene_14466,29314,Gene::6645,SNTB2,G
Gene,6646,Gene_14467,29315,Gene::6646,SOAT1,G
Gene,6647,Gene_14468,29316,Gene::6647,SOD1,G
Gene,6648,Gene_14469,29317,Gene::6648,SOD2,G
Gene,6649,Gene_14470,29318,Gene::6649,SOD3,G
Gene,665,Gene_14471,29319,Gene::665,BNIP3L,G
Gene,6650,Gene_14472,29320,Gene::6650,CAPN15,G
Gene,6651,Gene_14473,29321,Gene::6651,SON,G
Gene,6652,Gene_14474,29322,Gene::6652,SORD,G
Gene,6653,Gene_14475,29323,Gene::6653,SORL1,G
Gene,6654,Gene_14476,29324,Gene::6654,SOS1,G
Gene,6655,Gene_14477,29325,Gene::6655,SOS2,G
Gene,6656,Gene_14478,29326,Gene::6656,SOX1,G
Gene,6657,Gene_14479,29327,Gene::6657,SOX2,G
Gene,6658,Gene_14480,29328,Gene::6658,SOX3,G
Gene,6659,Gene_14481,29329,Gene::6659,SOX4,G
Gene,666,Gene_14482,29330,Gene::666,BOK,G
Gene,6660,Gene_14483,29331,Gene::6660,SOX5,G
Gene,6662,Gene_14484,29332,Gene::6662,SOX9,G
Gene,6663,Gene_14485,29333,Gene::6663,SOX10,G
Gene,6664,Gene_14486,29334,Gene::6664,SOX11,G
Gene,6665,Gene_14487,29335,Gene::6665,SOX15,G
Gene,6666,Gene_14488,29336,Gene::6666,SOX12,G
Gene,6667,Gene_14489,29337,Gene::6667,SP1,G
Gene,6668,Gene_14490,29338,Gene::6668,SP2,G
Gene,667,Gene_14491,29339,Gene::667,DST,G
Gene,6670,Gene_14492,29340,Gene::6670,SP3,G
Gene,6671,Gene_14493,29341,Gene::6671,SP4,G
Gene,6672,Gene_14494,29342,Gene::6672,SP100,G
Gene,6674,Gene_14495,29343,Gene::6674,SPAG1,G
Gene,6675,Gene_14496,29344,Gene::6675,UAP1,G
Gene,6676,Gene_14497,29345,Gene::6676,SPAG4,G
Gene,6677,Gene_14498,29346,Gene::6677,SPAM1,G
Gene,6678,Gene_14499,29347,Gene::6678,SPARC,G
Gene,668,Gene_14500,29348,Gene::668,FOXL2,G
Gene,6683,Gene_14501,29349,Gene::6683,SPAST,G
Gene,6687,Gene_14502,29350,Gene::6687,SPG7,G
Gene,6688,Gene_14503,29351,Gene::6688,SPI1,G
Gene,6689,Gene_14504,29352,Gene::6689,SPIB,G
Gene,669,Gene_14505,29353,Gene::669,BPGM,G
Gene,6690,Gene_14506,29354,Gene::6690,SPINK1,G
Gene,6691,Gene_14507,29355,Gene::6691,SPINK2,G
Gene,6692,Gene_14508,29356,Gene::6692,SPINT1,G
Gene,6693,Gene_14509,29357,Gene::6693,SPN,G
Gene,6694,Gene_14510,29358,Gene::6694,SPP2,G
Gene,6695,Gene_14511,29359,Gene::6695,SPOCK1,G
Gene,6696,Gene_14512,29360,Gene::6696,SPP1,G
Gene,6697,Gene_14513,29361,Gene::6697,SPR,G
Gene,6698,Gene_14514,29362,Gene::6698,SPRR1A,G
Gene,6699,Gene_14515,29363,Gene::6699,SPRR1B,G
Gene,670,Gene_14516,29364,Gene::670,BPHL,G
Gene,6700,Gene_14517,29365,Gene::6700,SPRR2A,G
Gene,6701,Gene_14518,29366,Gene::6701,SPRR2B,G
Gene,6703,Gene_14519,29367,Gene::6703,SPRR2D,G
Gene,6704,Gene_14520,29368,Gene::6704,SPRR2E,G
Gene,6705,Gene_14521,29369,Gene::6705,SPRR2F,G
Gene,6706,Gene_14522,29370,Gene::6706,SPRR2G,G
Gene,6707,Gene_14523,29371,Gene::6707,SPRR3,G
Gene,6708,Gene_14524,29372,Gene::6708,SPTA1,G
Gene,6709,Gene_14525,29373,Gene::6709,SPTAN1,G
Gene,671,Gene_14526,29374,Gene::671,BPI,G
Gene,6710,Gene_14527,29375,Gene::6710,SPTB,G
Gene,6711,Gene_14528,29376,Gene::6711,SPTBN1,G
Gene,6712,Gene_14529,29377,Gene::6712,SPTBN2,G
Gene,6713,Gene_14530,29378,Gene::6713,SQLE,G
Gene,6714,Gene_14531,29379,Gene::6714,SRC,G
Gene,6715,Gene_14532,29380,Gene::6715,SRD5A1,G
Gene,6716,Gene_14533,29381,Gene::6716,SRD5A2,G
Gene,6717,Gene_14534,29382,Gene::6717,SRI,G
Gene,6718,Gene_14535,29383,Gene::6718,AKR1D1,G
Gene,672,Gene_14536,29384,Gene::672,BRCA1,G
Gene,6720,Gene_14537,29385,Gene::6720,SREBF1,G
Gene,6721,Gene_14538,29386,Gene::6721,SREBF2,G
Gene,6722,Gene_14539,29387,Gene::6722,SRF,G
Gene,6723,Gene_14540,29388,Gene::6723,SRM,G
Gene,6725,Gene_14541,29389,Gene::6725,SRMS,G
Gene,6726,Gene_14542,29390,Gene::6726,SRP9,G
Gene,6727,Gene_14543,29391,Gene::6727,SRP14,G
Gene,6728,Gene_14544,29392,Gene::6728,SRP19,G
Gene,6729,Gene_14545,29393,Gene::6729,SRP54,G
Gene,673,Gene_14546,29394,Gene::673,BRAF,G
Gene,6730,Gene_14547,29395,Gene::6730,SRP68,G
Gene,6731,Gene_14548,29396,Gene::6731,SRP72,G
Gene,6732,Gene_14549,29397,Gene::6732,SRPK1,G
Gene,6733,Gene_14550,29398,Gene::6733,SRPK2,G
Gene,6734,Gene_14551,29399,Gene::6734,SRPR,G
Gene,6736,Gene_14552,29400,Gene::6736,SRY,G
Gene,6737,Gene_14553,29401,Gene::6737,TRIM21,G
Gene,6738,Gene_14554,29402,Gene::6738,TROVE2,G
Gene,6741,Gene_14555,29403,Gene::6741,SSB,G
Gene,6742,Gene_14556,29404,Gene::6742,SSBP1,G
Gene,6744,Gene_14557,29405,Gene::6744,SSFA2,G
Gene,6745,Gene_14558,29406,Gene::6745,SSR1,G
Gene,6746,Gene_14559,29407,Gene::6746,SSR2,G
Gene,6747,Gene_14560,29408,Gene::6747,SSR3,G
Gene,6748,Gene_14561,29409,Gene::6748,SSR4,G
Gene,6749,Gene_14562,29410,Gene::6749,SSRP1,G
Gene,675,Gene_14563,29411,Gene::675,BRCA2,G
Gene,6750,Gene_14564,29412,Gene::6750,SST,G
Gene,6751,Gene_14565,29413,Gene::6751,SSTR1,G
Gene,6752,Gene_14566,29414,Gene::6752,SSTR2,G
Gene,6753,Gene_14567,29415,Gene::6753,SSTR3,G
Gene,6754,Gene_14568,29416,Gene::6754,SSTR4,G
Gene,6755,Gene_14569,29417,Gene::6755,SSTR5,G
Gene,6756,Gene_14570,29418,Gene::6756,SSX1,G
Gene,6757,Gene_14571,29419,Gene::6757,SSX2,G
Gene,6758,Gene_14572,29420,Gene::6758,SSX5,G
Gene,6759,Gene_14573,29421,Gene::6759,SSX4,G
Gene,676,Gene_14574,29422,Gene::676,BRDT,G
Gene,6760,Gene_14575,29423,Gene::6760,SS18,G
Gene,6764,Gene_14576,29424,Gene::6764,ST5,G
Gene,6767,Gene_14577,29425,Gene::6767,ST13,G
Gene,6768,Gene_14578,29426,Gene::6768,ST14,G
Gene,6769,Gene_14579,29427,Gene::6769,STAC,G
Gene,677,Gene_14580,29428,Gene::677,ZFP36L1,G
Gene,6770,Gene_14581,29429,Gene::6770,STAR,G
Gene,6772,Gene_14582,29430,Gene::6772,STAT1,G
Gene,6773,Gene_14583,29431,Gene::6773,STAT2,G
Gene,6774,Gene_14584,29432,Gene::6774,STAT3,G
Gene,6775,Gene_14585,29433,Gene::6775,STAT4,G
Gene,6776,Gene_14586,29434,Gene::6776,STAT5A,G
Gene,6777,Gene_14587,29435,Gene::6777,STAT5B,G
Gene,6778,Gene_14588,29436,Gene::6778,STAT6,G
Gene,6779,Gene_14589,29437,Gene::6779,STATH,G
Gene,678,Gene_14590,29438,Gene::678,ZFP36L2,G
Gene,6780,Gene_14591,29439,Gene::6780,STAU1,G
Gene,6781,Gene_14592,29440,Gene::6781,STC1,G
Gene,6782,Gene_14593,29441,Gene::6782,HSPA13,G
Gene,6783,Gene_14594,29442,Gene::6783,SULT1E1,G
Gene,6785,Gene_14595,29443,Gene::6785,ELOVL4,G
Gene,6786,Gene_14596,29444,Gene::6786,STIM1,G
Gene,6787,Gene_14597,29445,Gene::6787,NEK4,G
Gene,6788,Gene_14598,29446,Gene::6788,STK3,G
Gene,6789,Gene_14599,29447,Gene::6789,STK4,G
Gene,6790,Gene_14600,29448,Gene::6790,AURKA,G
Gene,6792,Gene_14601,29449,Gene::6792,CDKL5,G
Gene,6793,Gene_14602,29450,Gene::6793,STK10,G
Gene,6794,Gene_14603,29451,Gene::6794,STK11,G
Gene,6795,Gene_14604,29452,Gene::6795,AURKC,G
Gene,6799,Gene_14605,29453,Gene::6799,SULT1A2,G
Gene,680,Gene_14606,29454,Gene::680,BRS3,G
Gene,6801,Gene_14607,29455,Gene::6801,STRN,G
Gene,6804,Gene_14608,29456,Gene::6804,STX1A,G
Gene,6809,Gene_14609,29457,Gene::6809,STX3,G
Gene,6810,Gene_14610,29458,Gene::6810,STX4,G
Gene,6811,Gene_14611,29459,Gene::6811,STX5,G
Gene,6812,Gene_14612,29460,Gene::6812,STXBP1,G
Gene,6813,Gene_14613,29461,Gene::6813,STXBP2,G
Gene,6814,Gene_14614,29462,Gene::6814,STXBP3,G
Gene,6815,Gene_14615,29463,Gene::6815,STYX,G
Gene,6817,Gene_14616,29464,Gene::6817,SULT1A1,G
Gene,6818,Gene_14617,29465,Gene::6818,SULT1A3,G
Gene,6819,Gene_14618,29466,Gene::6819,SULT1C2,G
Gene,682,Gene_14619,29467,Gene::682,BSG,G
Gene,6820,Gene_14620,29468,Gene::6820,SULT2B1,G
Gene,6821,Gene_14621,29469,Gene::6821,SUOX,G
Gene,6822,Gene_14622,29470,Gene::6822,SULT2A1,G
Gene,6827,Gene_14623,29471,Gene::6827,SUPT4H1,G
Gene,6829,Gene_14624,29472,Gene::6829,SUPT5H,G
Gene,683,Gene_14625,29473,Gene::683,BST1,G
Gene,6830,Gene_14626,29474,Gene::6830,SUPT6H,G
Gene,6832,Gene_14627,29475,Gene::6832,SUPV3L1,G
Gene,6833,Gene_14628,29476,Gene::6833,ABCC8,G
Gene,6834,Gene_14629,29477,Gene::6834,SURF1,G
Gene,6835,Gene_14630,29478,Gene::6835,SURF2,G
Gene,6836,Gene_14631,29479,Gene::6836,SURF4,G
Gene,6837,Gene_14632,29480,Gene::6837,MED22,G
Gene,6838,Gene_14633,29481,Gene::6838,SURF6,G
Gene,6839,Gene_14634,29482,Gene::6839,SUV39H1,G
Gene,684,Gene_14635,29483,Gene::684,BST2,G
Gene,6840,Gene_14636,29484,Gene::6840,SVIL,G
Gene,6843,Gene_14637,29485,Gene::6843,VAMP1,G
Gene,6844,Gene_14638,29486,Gene::6844,VAMP2,G
Gene,6845,Gene_14639,29487,Gene::6845,VAMP7,G
Gene,6846,Gene_14640,29488,Gene::6846,XCL2,G
Gene,6847,Gene_14641,29489,Gene::6847,SYCP1,G
Gene,685,Gene_14642,29490,Gene::685,BTC,G
Gene,6850,Gene_14643,29491,Gene::6850,SYK,G
Gene,6853,Gene_14644,29492,Gene::6853,SYN1,G
Gene,6854,Gene_14645,29493,Gene::6854,SYN2,G
Gene,6855,Gene_14646,29494,Gene::6855,SYP,G
Gene,6856,Gene_14647,29495,Gene::6856,SYPL1,G
Gene,6857,Gene_14648,29496,Gene::6857,SYT1,G
Gene,686,Gene_14649,29497,Gene::686,BTD,G
Gene,6860,Gene_14650,29498,Gene::6860,SYT4,G
Gene,6861,Gene_14651,29499,Gene::6861,SYT5,G
Gene,6862,Gene_14652,29500,Gene::6862,T,G
Gene,6863,Gene_14653,29501,Gene::6863,TAC1,G
Gene,6865,Gene_14654,29502,Gene::6865,TACR2,G
Gene,6866,Gene_14655,29503,Gene::6866,TAC3,G
Gene,6867,Gene_14656,29504,Gene::6867,TACC1,G
Gene,6868,Gene_14657,29505,Gene::6868,ADAM17,G
Gene,6869,Gene_14658,29506,Gene::6869,TACR1,G
Gene,687,Gene_14659,29507,Gene::687,KLF9,G
Gene,6870,Gene_14660,29508,Gene::6870,TACR3,G
Gene,6871,Gene_14661,29509,Gene::6871,TADA2A,G
Gene,6872,Gene_14662,29510,Gene::6872,TAF1,G
Gene,6873,Gene_14663,29511,Gene::6873,TAF2,G
Gene,6874,Gene_14664,29512,Gene::6874,TAF4,G
Gene,6875,Gene_14665,29513,Gene::6875,TAF4B,G
Gene,6876,Gene_14666,29514,Gene::6876,TAGLN,G
Gene,6877,Gene_14667,29515,Gene::6877,TAF5,G
Gene,6878,Gene_14668,29516,Gene::6878,TAF6,G
Gene,6879,Gene_14669,29517,Gene::6879,TAF7,G
Gene,688,Gene_14670,29518,Gene::688,KLF5,G
Gene,6880,Gene_14671,29519,Gene::6880,TAF9,G
Gene,6881,Gene_14672,29520,Gene::6881,TAF10,G
Gene,6882,Gene_14673,29521,Gene::6882,TAF11,G
Gene,6883,Gene_14674,29522,Gene::6883,TAF12,G
Gene,6884,Gene_14675,29523,Gene::6884,TAF13,G
Gene,6885,Gene_14676,29524,Gene::6885,MAP3K7,G
Gene,6886,Gene_14677,29525,Gene::6886,TAL1,G
Gene,6887,Gene_14678,29526,Gene::6887,TAL2,G
Gene,6888,Gene_14679,29527,Gene::6888,TALDO1,G
Gene,689,Gene_14680,29528,Gene::689,BTF3,G
Gene,6890,Gene_14681,29529,Gene::6890,TAP1,G
Gene,6891,Gene_14682,29530,Gene::6891,TAP2,G
Gene,6892,Gene_14683,29531,Gene::6892,TAPBP,G
Gene,6894,Gene_14684,29532,Gene::6894,TARBP1,G
Gene,6895,Gene_14685,29533,Gene::6895,TARBP2,G
Gene,6897,Gene_14686,29534,Gene::6897,TARS,G
Gene,6898,Gene_14687,29535,Gene::6898,TAT,G
Gene,6899,Gene_14688,29536,Gene::6899,TBX1,G
Gene,6900,Gene_14689,29537,Gene::6900,CNTN2,G
Gene,6901,Gene_14690,29538,Gene::6901,TAZ,G
Gene,6902,Gene_14691,29539,Gene::6902,TBCA,G
Gene,6903,Gene_14692,29540,Gene::6903,TBCC,G
Gene,6904,Gene_14693,29541,Gene::6904,TBCD,G
Gene,6905,Gene_14694,29542,Gene::6905,TBCE,G
Gene,6906,Gene_14695,29543,Gene::6906,SERPINA7,G
Gene,6907,Gene_14696,29544,Gene::6907,TBL1X,G
Gene,6908,Gene_14697,29545,Gene::6908,TBP,G
Gene,6909,Gene_14698,29546,Gene::6909,TBX2,G
Gene,6910,Gene_14699,29547,Gene::6910,TBX5,G
Gene,6911,Gene_14700,29548,Gene::6911,TBX6,G
Gene,6913,Gene_14701,29549,Gene::6913,TBX15,G
Gene,6915,Gene_14702,29550,Gene::6915,TBXA2R,G
Gene,6916,Gene_14703,29551,Gene::6916,TBXAS1,G
Gene,6917,Gene_14704,29552,Gene::6917,TCEA1,G
Gene,6919,Gene_14705,29553,Gene::6919,TCEA2,G
Gene,6920,Gene_14706,29554,Gene::6920,TCEA3,G
Gene,692094,Gene_14707,29555,Gene::692094,MSMP,G
Gene,6921,Gene_14708,29556,Gene::6921,TCEB1,G
Gene,6923,Gene_14709,29557,Gene::6923,TCEB2,G
Gene,692312,Gene_14710,29558,Gene::692312,PPAN-P2RY11,G
Gene,6924,Gene_14711,29559,Gene::6924,TCEB3,G
Gene,6925,Gene_14712,29560,Gene::6925,TCF4,G
Gene,6926,Gene_14713,29561,Gene::6926,TBX3,G
Gene,6927,Gene_14714,29562,Gene::6927,HNF1A,G
Gene,6928,Gene_14715,29563,Gene::6928,HNF1B,G
Gene,6929,Gene_14716,29564,Gene::6929,TCF3,G
Gene,6932,Gene_14717,29565,Gene::6932,TCF7,G
Gene,6934,Gene_14718,29566,Gene::6934,TCF7L2,G
Gene,6935,Gene_14719,29567,Gene::6935,ZEB1,G
Gene,6936,Gene_14720,29568,Gene::6936,GCFC2,G
Gene,6938,Gene_14721,29569,Gene::6938,TCF12,G
Gene,6939,Gene_14722,29570,Gene::6939,TCF15,G
Gene,694,Gene_14723,29571,Gene::694,BTG1,G
Gene,6940,Gene_14724,29572,Gene::6940,ZNF354A,G
Gene,6941,Gene_14725,29573,Gene::6941,TCF19,G
Gene,6942,Gene_14726,29574,Gene::6942,TCF20,G
Gene,6943,Gene_14727,29575,Gene::6943,TCF21,G
Gene,6944,Gene_14728,29576,Gene::6944,VPS72,G
Gene,6945,Gene_14729,29577,Gene::6945,MLX,G
Gene,6947,Gene_14730,29578,Gene::6947,TCN1,G
Gene,6948,Gene_14731,29579,Gene::6948,TCN2,G
Gene,6949,Gene_14732,29580,Gene::6949,TCOF1,G
Gene,695,Gene_14733,29581,Gene::695,BTK,G
Gene,6950,Gene_14734,29582,Gene::6950,TCP1,G
Gene,6953,Gene_14735,29583,Gene::6953,TCP10,G
Gene,6954,Gene_14736,29584,Gene::6954,TCP11,G
Gene,6955,Gene_14737,29585,Gene::6955,TRA,G
Gene,6957,Gene_14738,29586,Gene::6957,TRB,G
Gene,696,Gene_14739,29587,Gene::696,BTN1A1,G
Gene,6964,Gene_14740,29588,Gene::6964,TRD,G
Gene,6965,Gene_14741,29589,Gene::6965,TRG,G
Gene,6975,Gene_14742,29590,Gene::6975,TECTB,G
Gene,6988,Gene_14743,29591,Gene::6988,TCTA,G
Gene,699,Gene_14744,29592,Gene::699,BUB1,G
Gene,6990,Gene_14745,29593,Gene::6990,DYNLT3,G
Gene,6991,Gene_14746,29594,Gene::6991,TCTE3,G
Gene,6992,Gene_14747,29595,Gene::6992,PPP1R11,G
Gene,6993,Gene_14748,29596,Gene::6993,DYNLT1,G
Gene,6996,Gene_14749,29597,Gene::6996,TDG,G
Gene,6997,Gene_14750,29598,Gene::6997,TDGF1,G
Gene,6999,Gene_14751,29599,Gene::6999,TDO2,G
Gene,70,Gene_14752,29600,Gene::70,ACTC1,G
Gene,7001,Gene_14753,29601,Gene::7001,PRDX2,G
Gene,7003,Gene_14754,29602,Gene::7003,TEAD1,G
Gene,7004,Gene_14755,29603,Gene::7004,TEAD4,G
Gene,7005,Gene_14756,29604,Gene::7005,TEAD3,G
Gene,7006,Gene_14757,29605,Gene::7006,TEC,G
Gene,7007,Gene_14758,29606,Gene::7007,TECTA,G
Gene,7008,Gene_14759,29607,Gene::7008,TEF,G
Gene,7009,Gene_14760,29608,Gene::7009,TMBIM6,G
Gene,701,Gene_14761,29609,Gene::701,BUB1B,G
Gene,7010,Gene_14762,29610,Gene::7010,TEK,G
Gene,7011,Gene_14763,29611,Gene::7011,TEP1,G
Gene,7013,Gene_14764,29612,Gene::7013,TERF1,G
Gene,7014,Gene_14765,29613,Gene::7014,TERF2,G
Gene,7015,Gene_14766,29614,Gene::7015,TERT,G
Gene,7016,Gene_14767,29615,Gene::7016,TESK1,G
Gene,7018,Gene_14768,29616,Gene::7018,TF,G
Gene,7019,Gene_14769,29617,Gene::7019,TFAM,G
Gene,7020,Gene_14770,29618,Gene::7020,TFAP2A,G
Gene,7021,Gene_14771,29619,Gene::7021,TFAP2B,G
Gene,7022,Gene_14772,29620,Gene::7022,TFAP2C,G
Gene,7023,Gene_14773,29621,Gene::7023,TFAP4,G
Gene,7024,Gene_14774,29622,Gene::7024,TFCP2,G
Gene,7025,Gene_14775,29623,Gene::7025,NR2F1,G
Gene,7026,Gene_14776,29624,Gene::7026,NR2F2,G
Gene,7027,Gene_14777,29625,Gene::7027,TFDP1,G
Gene,7029,Gene_14778,29626,Gene::7029,TFDP2,G
Gene,7030,Gene_14779,29627,Gene::7030,TFE3,G
Gene,7031,Gene_14780,29628,Gene::7031,TFF1,G
Gene,7032,Gene_14781,29629,Gene::7032,TFF2,G
Gene,7033,Gene_14782,29630,Gene::7033,TFF3,G
Gene,7035,Gene_14783,29631,Gene::7035,TFPI,G
Gene,7036,Gene_14784,29632,Gene::7036,TFR2,G
Gene,7037,Gene_14785,29633,Gene::7037,TFRC,G
Gene,7038,Gene_14786,29634,Gene::7038,TG,G
Gene,7039,Gene_14787,29635,Gene::7039,TGFA,G
Gene,7040,Gene_14788,29636,Gene::7040,TGFB1,G
Gene,7041,Gene_14789,29637,Gene::7041,TGFB1I1,G
Gene,7042,Gene_14790,29638,Gene::7042,TGFB2,G
Gene,7043,Gene_14791,29639,Gene::7043,TGFB3,G
Gene,7044,Gene_14792,29640,Gene::7044,LEFTY2,G
Gene,7045,Gene_14793,29641,Gene::7045,TGFBI,G
Gene,7046,Gene_14794,29642,Gene::7046,TGFBR1,G
Gene,7047,Gene_14795,29643,Gene::7047,TGM4,G
Gene,7048,Gene_14796,29644,Gene::7048,TGFBR2,G
Gene,7049,Gene_14797,29645,Gene::7049,TGFBR3,G
Gene,705,Gene_14798,29646,Gene::705,BYSL,G
Gene,7050,Gene_14799,29647,Gene::7050,TGIF1,G
Gene,7051,Gene_14800,29648,Gene::7051,TGM1,G
Gene,7052,Gene_14801,29649,Gene::7052,TGM2,G
Gene,7053,Gene_14802,29650,Gene::7053,TGM3,G
Gene,7054,Gene_14803,29651,Gene::7054,TH,G
Gene,7056,Gene_14804,29652,Gene::7056,THBD,G
Gene,7057,Gene_14805,29653,Gene::7057,THBS1,G
Gene,7058,Gene_14806,29654,Gene::7058,THBS2,G
Gene,7059,Gene_14807,29655,Gene::7059,THBS3,G
Gene,706,Gene_14808,29656,Gene::706,TSPO,G
Gene,7060,Gene_14809,29657,Gene::7060,THBS4,G
Gene,7062,Gene_14810,29658,Gene::7062,TCHH,G
Gene,7064,Gene_14811,29659,Gene::7064,THOP1,G
Gene,7066,Gene_14812,29660,Gene::7066,THPO,G
Gene,7067,Gene_14813,29661,Gene::7067,THRA,G
Gene,7068,Gene_14814,29662,Gene::7068,THRB,G
Gene,7069,Gene_14815,29663,Gene::7069,THRSP,G
Gene,7070,Gene_14816,29664,Gene::7070,THY1,G
Gene,7071,Gene_14817,29665,Gene::7071,KLF10,G
Gene,7072,Gene_14818,29666,Gene::7072,TIA1,G
Gene,7073,Gene_14819,29667,Gene::7073,TIAL1,G
Gene,7074,Gene_14820,29668,Gene::7074,TIAM1,G
Gene,7075,Gene_14821,29669,Gene::7075,TIE1,G
Gene,7076,Gene_14822,29670,Gene::7076,TIMP1,G
Gene,7077,Gene_14823,29671,Gene::7077,TIMP2,G
Gene,7078,Gene_14824,29672,Gene::7078,TIMP3,G
Gene,7079,Gene_14825,29673,Gene::7079,TIMP4,G
Gene,708,Gene_14826,29674,Gene::708,C1QBP,G
Gene,7080,Gene_14827,29675,Gene::7080,NKX2-1,G
Gene,7082,Gene_14828,29676,Gene::7082,TJP1,G
Gene,7083,Gene_14829,29677,Gene::7083,TK1,G
Gene,7084,Gene_14830,29678,Gene::7084,TK2,G
Gene,7086,Gene_14831,29679,Gene::7086,TKT,G
Gene,7087,Gene_14832,29680,Gene::7087,ICAM5,G
Gene,7088,Gene_14833,29681,Gene::7088,TLE1,G
Gene,7089,Gene_14834,29682,Gene::7089,TLE2,G
Gene,7090,Gene_14835,29683,Gene::7090,TLE3,G
Gene,7091,Gene_14836,29684,Gene::7091,TLE4,G
Gene,7092,Gene_14837,29685,Gene::7092,TLL1,G
Gene,7093,Gene_14838,29686,Gene::7093,TLL2,G
Gene,7094,Gene_14839,29687,Gene::7094,TLN1,G
Gene,7095,Gene_14840,29688,Gene::7095,SEC62,G
Gene,7096,Gene_14841,29689,Gene::7096,TLR1,G
Gene,7097,Gene_14842,29690,Gene::7097,TLR2,G
Gene,7098,Gene_14843,29691,Gene::7098,TLR3,G
Gene,7099,Gene_14844,29692,Gene::7099,TLR4,G
Gene,71,Gene_14845,29693,Gene::71,ACTG1,G
Gene,710,Gene_14846,29694,Gene::710,SERPING1,G
Gene,7100,Gene_14847,29695,Gene::7100,TLR5,G
Gene,7101,Gene_14848,29696,Gene::7101,NR2E1,G
Gene,7102,Gene_14849,29697,Gene::7102,TSPAN7,G
Gene,7103,Gene_14850,29698,Gene::7103,TSPAN8,G
Gene,7104,Gene_14851,29699,Gene::7104,TM4SF4,G
Gene,7105,Gene_14852,29700,Gene::7105,TSPAN6,G
Gene,7106,Gene_14853,29701,Gene::7106,TSPAN4,G
Gene,7107,Gene_14854,29702,Gene::7107,GPR137B,G
Gene,7108,Gene_14855,29703,Gene::7108,TM7SF2,G
Gene,7109,Gene_14856,29704,Gene::7109,TRAPPC10,G
Gene,7110,Gene_14857,29705,Gene::7110,TMF1,G
Gene,7111,Gene_14858,29706,Gene::7111,TMOD1,G
Gene,7112,Gene_14859,29707,Gene::7112,TMPO,G
Gene,7113,Gene_14860,29708,Gene::7113,TMPRSS2,G
Gene,7114,Gene_14861,29709,Gene::7114,TMSB4X,G
Gene,712,Gene_14862,29710,Gene::712,C1QA,G
Gene,7122,Gene_14863,29711,Gene::7122,CLDN5,G
Gene,7123,Gene_14864,29712,Gene::7123,CLEC3B,G
Gene,7124,Gene_14865,29713,Gene::7124,TNF,G
Gene,7125,Gene_14866,29714,Gene::7125,TNNC2,G
Gene,7126,Gene_14867,29715,Gene::7126,TNFAIP1,G
Gene,7127,Gene_14868,29716,Gene::7127,TNFAIP2,G
Gene,7128,Gene_14869,29717,Gene::7128,TNFAIP3,G
Gene,713,Gene_14870,29718,Gene::713,C1QB,G
Gene,7130,Gene_14871,29719,Gene::7130,TNFAIP6,G
Gene,7132,Gene_14872,29720,Gene::7132,TNFRSF1A,G
Gene,7133,Gene_14873,29721,Gene::7133,TNFRSF1B,G
Gene,7134,Gene_14874,29722,Gene::7134,TNNC1,G
Gene,7135,Gene_14875,29723,Gene::7135,TNNI1,G
Gene,7136,Gene_14876,29724,Gene::7136,TNNI2,G
Gene,7137,Gene_14877,29725,Gene::7137,TNNI3,G
Gene,7138,Gene_14878,29726,Gene::7138,TNNT1,G
Gene,7139,Gene_14879,29727,Gene::7139,TNNT2,G
Gene,714,Gene_14880,29728,Gene::714,C1QC,G
Gene,7140,Gene_14881,29729,Gene::7140,TNNT3,G
Gene,7141,Gene_14882,29730,Gene::7141,TNP1,G
Gene,7142,Gene_14883,29731,Gene::7142,TNP2,G
Gene,7143,Gene_14884,29732,Gene::7143,TNR,G
Gene,7145,Gene_14885,29733,Gene::7145,TNS1,G
Gene,7148,Gene_14886,29734,Gene::7148,TNXB,G
Gene,715,Gene_14887,29735,Gene::715,C1R,G
Gene,7150,Gene_14888,29736,Gene::7150,TOP1,G
Gene,7153,Gene_14889,29737,Gene::7153,TOP2A,G
Gene,7155,Gene_14890,29738,Gene::7155,TOP2B,G
Gene,7156,Gene_14891,29739,Gene::7156,TOP3A,G
Gene,7157,Gene_14892,29740,Gene::7157,TP53,G
Gene,7158,Gene_14893,29741,Gene::7158,TP53BP1,G
Gene,7159,Gene_14894,29742,Gene::7159,TP53BP2,G
Gene,716,Gene_14895,29743,Gene::716,C1S,G
Gene,7161,Gene_14896,29744,Gene::7161,TP73,G
Gene,7162,Gene_14897,29745,Gene::7162,TPBG,G
Gene,7163,Gene_14898,29746,Gene::7163,TPD52,G
Gene,7164,Gene_14899,29747,Gene::7164,TPD52L1,G
Gene,7165,Gene_14900,29748,Gene::7165,TPD52L2,G
Gene,7166,Gene_14901,29749,Gene::7166,TPH1,G
Gene,7167,Gene_14902,29750,Gene::7167,TPI1,G
Gene,7168,Gene_14903,29751,Gene::7168,TPM1,G
Gene,7169,Gene_14904,29752,Gene::7169,TPM2,G
Gene,717,Gene_14905,29753,Gene::717,C2,G
