source,metaedge,target,source_global_id,target_global_id,metaedge_global_id,source_local_id,source_metanode,target_local_id,target_metanode,source_identifier,source_name,source_abbreviation,target_identifier,target_name,target_abbreviation
Compound::DB00307,CmC,Compound::DB00443,13363,13489,24,Compound_191,Compound,Compound_317,Compound,DB00307,Bexarotene,C,DB00443,Betamethasone,C
Compound::DB00398,CmC,Compound::DB01006,13447,14028,24,Compound_275,Compound,Compound_856,Compound,DB00398,Sorafenib,C,DB01006,Letrozole,C
Compound::DB00783,CmC,Compound::DB00929,13815,13954,24,Compound_643,Compound,Compound_782,Compound,DB00783,Estradiol,C,DB00929,Misoprostol,C
Compound::DB01132,CmC,Compound::DB01252,14148,14263,24,Compound_976,Compound,Compound_1091,Compound,DB01132,Pioglitazone,C,DB01252,Mitiglinide,C
Compound::DB00997,CmC,Compound::DB08604,14019,14606,24,Compound_847,Compound,Compound_1434,Compound,DB00997,Doxorubicin,C,DB08604,Triclosan,C
Compound::DB01606,CmC,Compound::DB00760,14422,13793,24,Compound_1250,Compound,Compound_621,Compound,DB01606,Tazobactam,C,DB00760,Meropenem,C
Compound::DB00195,CmC,Compound::DB01085,13254,14102,24,Compound_82,Compound,Compound_930,Compound,DB00195,Betaxolol,C,DB01085,Pilocarpine,C
Compound::DB01098,CmC,Compound::DB00381,14115,13432,24,Compound_943,Compound,Compound_260,Compound,DB01098,Rosuvastatin,C,DB00381,Amlodipine,C
Compound::DB00220,CmC,Compound::DB00441,13278,13487,24,Compound_106,Compound,Compound_315,Compound,DB00220,Nelfinavir,C,DB00441,Gemcitabine,C
Compound::DB01598,CmC,Compound::DB00760,14414,13793,24,Compound_1242,Compound,Compound_621,Compound,DB01598,Imipenem,C,DB00760,Meropenem,C
Compound::DB00215,CmC,Compound::DB00234,13273,13292,24,Compound_101,Compound,Compound_120,Compound,DB00215,Citalopram,C,DB00234,Reboxetine,C
Compound::DB00313,CmC,Compound::DB01259,13368,14268,24,Compound_196,Compound,Compound_1096,Compound,DB00313,Valproic Acid,C,DB01259,Lapatinib,C
Compound::DB00905,CmC,Compound::DB00484,13931,13527,24,Compound_759,Compound,Compound_355,Compound,DB00905,Bimatoprost,C,DB00484,Brimonidine,C
Compound::DB05266,CmC,Compound::DB00704,14503,13737,24,Compound_1331,Compound,Compound_565,Compound,DB05266,Ibudilast,C,DB00704,Naltrexone,C
Compound::DB01037,CmC,Compound::DB00158,14058,13218,24,Compound_886,Compound,Compound_46,Compound,DB01037,Selegiline,C,DB00158,Folic Acid,C
Compound::DB01234,CmC,Compound::DB01002,14245,14024,24,Compound_1073,Compound,Compound_852,Compound,DB01234,Dexamethasone,C,DB01002,Levobupivacaine,C
Compound::DB00958,CmC,Compound::DB00541,13982,13578,24,Compound_810,Compound,Compound_406,Compound,DB00958,Carboplatin,C,DB00541,Vincristine,C
Compound::DB00671,CmC,Compound::DB00512,13705,13552,24,Compound_533,Compound,Compound_380,Compound,DB00671,Cefixime,C,DB00512,Vancomycin,C
Compound::DB00770,CmC,Compound::DB00559,13802,13596,24,Compound_630,Compound,Compound_424,Compound,DB00770,Alprostadil,C,DB00559,Bosentan,C
Compound::DB00014,CmC,Compound::DB00675,13172,13709,24,Compound_0,Compound,Compound_537,Compound,DB00014,Goserelin,C,DB00675,Tamoxifen,C
Compound::DB00230,CmC,Compound::DB00899,13288,13926,24,Compound_116,Compound,Compound_754,Compound,DB00230,Pregabalin,C,DB00899,Remifentanil,C
Compound::DB00530,CmC,Compound::DB08896,13569,14653,24,Compound_397,Compound,Compound_1481,Compound,DB00530,Erlotinib,C,DB08896,Regorafenib,C
Compound::DB00999,CmC,Compound::DB00310,14021,13366,24,Compound_849,Compound,Compound_194,Compound,DB00999,Hydrochlorothiazide,C,DB00310,Chlorthalidone,C
Compound::DB05812,CmC,Compound::DB01169,14509,14182,24,Compound_1337,Compound,Compound_1010,Compound,DB05812,Abiraterone,C,DB01169,Arsenic trioxide,C
Compound::DB00563,CmC,Compound::DB00860,13600,13889,24,Compound_428,Compound,Compound_717,Compound,DB00563,Methotrexate,C,DB00860,Prednisolone,C
Compound::DB01026,CmC,Compound::DB08823,14048,14628,24,Compound_876,Compound,Compound_1456,Compound,DB01026,Ketoconazole,C,DB08823,Spinosad,C
Compound::DB00853,CmC,Compound::DB06144,13882,14510,24,Compound_710,Compound,Compound_1338,Compound,DB00853,Temozolomide,C,DB06144,Sertindole,C
Compound::DB00563,CmC,Compound::DB00317,13600,13372,24,Compound_428,Compound,Compound_200,Compound,DB00563,Methotrexate,C,DB00317,Gefitinib,C
Compound::DB01238,CmC,Compound::DB00745,14249,13778,24,Compound_1077,Compound,Compound_606,Compound,DB01238,Aripiprazole,C,DB00745,Modafinil,C
Compound::DB00715,CmC,Compound::DB00158,13748,13218,24,Compound_576,Compound,Compound_46,Compound,DB00715,Paroxetine,C,DB00158,Folic Acid,C
Compound::DB00443,CmC,Compound::DB00450,13489,13495,24,Compound_317,Compound,Compound_323,Compound,DB00443,Betamethasone,C,DB00450,Droperidol,C
Compound::DB01206,CmC,Compound::DB00262,14218,13319,24,Compound_1046,Compound,Compound_147,Compound,DB01206,Lomustine,C,DB00262,Carmustine,C
Compound::DB00588,CmC,Compound::DB04890,13623,14483,24,Compound_451,Compound,Compound_1311,Compound,DB00588,Fluticasone Propionate,C,DB04890,Bepotastine,C
Compound::DB00254,CmC,Compound::DB00911,13311,13937,24,Compound_139,Compound,Compound_765,Compound,DB00254,Doxycycline,C,DB00911,Tinidazole,C
Compound::DB01229,CmC,Compound::DB08899,14241,14655,24,Compound_1069,Compound,Compound_1483,Compound,DB01229,Paclitaxel,C,DB08899,Enzalutamide,C
Compound::DB00343,CmC,Compound::DB00584,13396,13619,24,Compound_224,Compound,Compound_447,Compound,DB00343,Diltiazem,C,DB00584,Enalapril,C
Compound::DB00763,CmC,Compound::DB00550,13796,13587,24,Compound_624,Compound,Compound_415,Compound,DB00763,Methimazole,C,DB00550,Propylthiouracil,C
Compound::DB00762,CmC,Compound::DB08896,13795,14653,24,Compound_623,Compound,Compound_1481,Compound,DB00762,Irinotecan,C,DB08896,Regorafenib,C
Compound::DB00316,CmC,Compound::DB00388,13371,13437,24,Compound_199,Compound,Compound_265,Compound,DB00316,Acetaminophen,C,DB00388,Phenylephrine,C
Compound::DB00222,CmC,Compound::DB08907,13280,14660,24,Compound_108,Compound,Compound_1488,Compound,DB00222,Glimepiride,C,DB08907,Canagliflozin,C
Compound::DB00619,CmC,Compound::DB02546,13654,14448,24,Compound_482,Compound,Compound_1276,Compound,DB00619,Imatinib,C,DB02546,Vorinostat,C
Compound::DB00641,CmC,Compound::DB01220,13675,14232,24,Compound_503,Compound,Compound_1060,Compound,DB00641,Simvastatin,C,DB01220,Rifaximin,C
Compound::DB00355,CmC,Compound::DB00512,13408,13552,24,Compound_236,Compound,Compound_380,Compound,DB00355,Aztreonam,C,DB00512,Vancomycin,C
Compound::DB00678,CmC,Compound::DB00806,13712,13837,24,Compound_540,Compound,Compound_665,Compound,DB00678,Losartan,C,DB00806,Pentoxifylline,C
Compound::DB00512,CmC,Compound::DB00798,13552,13829,24,Compound_380,Compound,Compound_657,Compound,DB00512,Vancomycin,C,DB00798,Gentamicin,C
Compound::DB00904,CmC,Compound::DB00377,13930,13428,24,Compound_758,Compound,Compound_256,Compound,DB00904,Ondansetron,C,DB00377,Palonosetron,C
Compound::DB01076,CmC,Compound::DB01132,14094,14148,24,Compound_922,Compound,Compound_976,Compound,DB01076,Atorvastatin,C,DB01132,Pioglitazone,C
Compound::DB00363,CmC,Compound::DB06218,13416,14526,24,Compound_244,Compound,Compound_1354,Compound,DB00363,Clozapine,C,DB06218,Lacosamide,C
Compound::DB01069,CmC,Compound::DB00318,14087,13373,24,Compound_915,Compound,Compound_201,Compound,DB01069,Promethazine,C,DB00318,Codeine,C
Compound::DB00977,CmC,Compound::DB04839,13999,14468,24,Compound_827,Compound,Compound_1296,Compound,DB00977,Ethinyl Estradiol,C,DB04839,Cyproterone acetate,C
Compound::DB00986,CmC,Compound::DB01001,14008,14023,24,Compound_836,Compound,Compound_851,Compound,DB00986,Glycopyrrolate,C,DB01001,Salbutamol,C
Compound::DB00343,CmC,Compound::DB01211,13396,14223,24,Compound_224,Compound,Compound_1051,Compound,DB00343,Diltiazem,C,DB01211,Clarithromycin,C
Compound::DB00482,CmC,Compound::DB00339,13525,13393,24,Compound_353,Compound,Compound_221,Compound,DB00482,Celecoxib,C,DB00339,Pyrazinamide,C
Compound::DB01324,CmC,Compound::DB00457,14297,13502,24,Compound_1125,Compound,Compound_330,Compound,DB01324,Polythiazide,C,DB00457,Prazosin,C
Compound::DB00728,CmC,Compound::DB00202,13761,13260,24,Compound_589,Compound,Compound_88,Compound,DB00728,Rocuronium,C,DB00202,Succinylcholine,C
Compound::DB00530,CmC,Compound::DB01030,13569,14051,24,Compound_397,Compound,Compound_879,Compound,DB00530,Erlotinib,C,DB01030,Topotecan,C
Compound::DB00398,CmC,Compound::DB00877,13447,13906,24,Compound_275,Compound,Compound_734,Compound,DB00398,Sorafenib,C,DB00877,Sirolimus,C
Compound::DB00515,CmC,Compound::DB01590,13555,14407,24,Compound_383,Compound,Compound_1235,Compound,DB00515,Cisplatin,C,DB01590,Everolimus,C
Compound::DB06209,CmC,Compound::DB00503,14521,13546,24,Compound_1349,Compound,Compound_374,Compound,DB06209,Prasugrel,C,DB00503,Ritonavir,C
Compound::DB01611,CmC,Compound::DB00602,14427,13637,24,Compound_1255,Compound,Compound_465,Compound,DB01611,Hydroxychloroquine,C,DB00602,Ivermectin,C
Compound::DB00945,CmC,Compound::DB00998,13969,14020,24,Compound_797,Compound,Compound_848,Compound,DB00945,Acetylsalicylic acid,C,DB00998,Frovatriptan,C
Compound::DB01236,CmC,Compound::DB00708,14247,13741,24,Compound_1075,Compound,Compound_569,Compound,DB01236,Sevoflurane,C,DB00708,Sufentanil,C
Compound::DB00731,CmC,Compound::DB08882,13764,14647,24,Compound_592,Compound,Compound_1475,Compound,DB00731,Nateglinide,C,DB08882,Linagliptin,C
Compound::DB06287,CmC,Compound::DB00853,14534,13882,24,Compound_1362,Compound,Compound_710,Compound,DB06287,Temsirolimus,C,DB00853,Temozolomide,C
Compound::DB06718,CmC,Compound::DB06210,14578,14522,24,Compound_1406,Compound,Compound_1350,Compound,DB06718,Stanozolol,C,DB06210,Eltrombopag,C
Compound::DB00912,CmC,Compound::DB01259,13938,14268,24,Compound_766,Compound,Compound_1096,Compound,DB00912,Repaglinide,C,DB01259,Lapatinib,C
Compound::DB00588,CmC,Compound::DB00635,13623,13670,24,Compound_451,Compound,Compound_498,Compound,DB00588,Fluticasone Propionate,C,DB00635,Prednisone,C
Compound::DB00297,CmC,Compound::DB00327,13353,13382,24,Compound_181,Compound,Compound_210,Compound,DB00297,Bupivacaine,C,DB00327,Hydromorphone,C
Compound::DB00262,CmC,Compound::DB00762,13319,13795,24,Compound_147,Compound,Compound_623,Compound,DB00262,Carmustine,C,DB00762,Irinotecan,C
Compound::DB00958,CmC,Compound::DB04845,13982,14474,24,Compound_810,Compound,Compound_1302,Compound,DB00958,Carboplatin,C,DB04845,Ixabepilone,C
Compound::DB00537,CmC,Compound::DB01234,13574,14245,24,Compound_402,Compound,Compound_1073,Compound,DB00537,Ciprofloxacin,C,DB01234,Dexamethasone,C
Compound::DB01101,CmC,Compound::DB00307,14118,13363,24,Compound_946,Compound,Compound_191,Compound,DB01101,Capecitabine,C,DB00307,Bexarotene,C
Compound::DB00295,CmC,Compound::DB06800,13351,14595,24,Compound_179,Compound,Compound_1423,Compound,DB00295,Morphine,C,DB06800,Methylnaltrexone,C
Compound::DB01067,CmC,Compound::DB00331,14085,13385,24,Compound_913,Compound,Compound_213,Compound,DB01067,Glipizide,C,DB00331,Metformin,C
Compound::DB00530,CmC,Compound::DB00307,13569,13363,24,Compound_397,Compound,Compound_191,Compound,DB00530,Erlotinib,C,DB00307,Bexarotene,C
Compound::DB00879,CmC,Compound::DB06817,13908,14603,24,Compound_736,Compound,Compound_1431,Compound,DB00879,Emtricitabine,C,DB06817,Raltegravir,C
Compound::DB00990,CmC,Compound::DB08877,14012,14645,24,Compound_840,Compound,Compound_1473,Compound,DB00990,Exemestane,C,DB08877,Ruxolitinib,C
Compound::DB00947,CmC,Compound::DB01006,13971,14028,24,Compound_799,Compound,Compound_856,Compound,DB00947,Fulvestrant,C,DB01006,Letrozole,C
Compound::DB00254,CmC,Compound::DB06228,13311,14527,24,Compound_139,Compound,Compound_1355,Compound,DB00254,Doxycycline,C,DB06228,Rivaroxaban,C
Compound::DB01229,CmC,Compound::DB01058,14241,14076,24,Compound_1069,Compound,Compound_904,Compound,DB01229,Paclitaxel,C,DB01058,Praziquantel,C
Compound::DB00945,CmC,Compound::DB00158,13969,13218,24,Compound_797,Compound,Compound_46,Compound,DB00945,Acetylsalicylic acid,C,DB00158,Folic Acid,C
Compound::DB01043,CmC,Compound::DB06204,14062,14519,24,Compound_890,Compound,Compound_1347,Compound,DB01043,Memantine,C,DB06204,Tapentadol,C
Compound::DB00727,CmC,Compound::DB01001,13760,14023,24,Compound_588,Compound,Compound_851,Compound,DB00727,Nitroglycerin,C,DB01001,Salbutamol,C
Compound::DB01141,CmC,Compound::DB00196,14156,13255,24,Compound_984,Compound,Compound_83,Compound,DB01141,Micafungin,C,DB00196,Fluconazole,C
Compound::DB01003,CmC,Compound::DB00341,14025,13395,24,Compound_853,Compound,Compound_223,Compound,DB01003,Cromoglicic acid,C,DB00341,Cetirizine,C
Compound::DB08816,CmC,Compound::DB06228,14624,14527,24,Compound_1452,Compound,Compound_1355,Compound,DB08816,Ticagrelor,C,DB06228,Rivaroxaban,C
Compound::DB00544,CmC,Compound::DB00668,13581,13702,24,Compound_409,Compound,Compound_530,Compound,DB00544,Fluorouracil,C,DB00668,Epinephrine,C
Compound::DB01248,CmC,Compound::DB00563,14259,13600,24,Compound_1087,Compound,Compound_428,Compound,DB01248,Docetaxel,C,DB00563,Methotrexate,C
Compound::DB00999,CmC,Compound::DB00177,14021,13236,24,Compound_849,Compound,Compound_64,Compound,DB00999,Hydrochlorothiazide,C,DB00177,Valsartan,C
Compound::DB01137,CmC,Compound::DB00736,14152,13769,24,Compound_980,Compound,Compound_597,Compound,DB01137,Levofloxacin,C,DB00736,Esomeprazole,C
Compound::DB00743,CmC,Compound::DB08884,13776,14648,24,Compound_604,Compound,Compound_1476,Compound,DB00743,Gadobenate Dimeglumine,C,DB08884,Gadoxetate,C
Compound::DB04880,CmC,Compound::DB00264,14482,13321,24,Compound_1310,Compound,Compound_149,Compound,DB04880,Enoximone,C,DB00264,Metoprolol,C
Compound::DB00654,CmC,Compound::DB00373,13688,13424,24,Compound_516,Compound,Compound_252,Compound,DB00654,Latanoprost,C,DB00373,Timolol,C
Compound::DB00796,CmC,Compound::DB00275,13827,13331,24,Compound_655,Compound,Compound_159,Compound,DB00796,Candesartan,C,DB00275,Olmesartan,C
Compound::DB00346,CmC,Compound::DB01126,13399,14142,24,Compound_227,Compound,Compound_970,Compound,DB00346,Alfuzosin,C,DB01126,Dutasteride,C
Compound::DB01050,CmC,Compound::DB00497,14069,13540,24,Compound_897,Compound,Compound_368,Compound,DB01050,Ibuprofen,C,DB00497,Oxycodone,C
Compound::DB00465,CmC,Compound::DB00814,13509,13845,24,Compound_337,Compound,Compound_673,Compound,DB00465,Ketorolac,C,DB00814,Meloxicam,C
Compound::DB00762,CmC,Compound::DB01590,13795,14407,24,Compound_623,Compound,Compound_1235,Compound,DB00762,Irinotecan,C,DB01590,Everolimus,C
Compound::DB00958,CmC,Compound::DB01030,13982,14051,24,Compound_810,Compound,Compound_879,Compound,DB00958,Carboplatin,C,DB01030,Topotecan,C
Compound::DB00968,CmC,Compound::DB00966,13991,13989,24,Compound_819,Compound,Compound_817,Compound,DB00968,Methyldopa,C,DB00966,Telmisartan,C
Compound::DB00977,CmC,Compound::DB06713,13999,14573,24,Compound_827,Compound,Compound_1401,Compound,DB00977,Ethinyl Estradiol,C,DB06713,Norelgestromin,C
Compound::DB00877,CmC,Compound::DB00482,13906,13525,24,Compound_734,Compound,Compound_353,Compound,DB00877,Sirolimus,C,DB00482,Celecoxib,C
Compound::DB00818,CmC,Compound::DB00749,13849,13782,24,Compound_677,Compound,Compound_610,Compound,DB00818,Propofol,C,DB00749,Etodolac,C
Compound::DB01141,CmC,Compound::DB00582,14156,13617,24,Compound_984,Compound,Compound_445,Compound,DB01141,Micafungin,C,DB00582,Voriconazole,C
Compound::DB00166,CmC,Compound::DB00148,13225,13209,24,Compound_53,Compound,Compound_37,Compound,DB00166,Lipoic Acid,C,DB00148,Creatine,C
Compound::DB00457,CmC,Compound::DB00571,13502,13608,24,Compound_330,Compound,Compound_436,Compound,DB00457,Prazosin,C,DB00571,Propranolol,C
Compound::DB00281,CmC,Compound::DB01236,13337,14247,24,Compound_165,Compound,Compound_1075,Compound,DB00281,Lidocaine,C,DB01236,Sevoflurane,C
Compound::DB06292,CmC,Compound::DB06335,14537,14538,24,Compound_1365,Compound,Compound_1366,Compound,DB06292,Dapagliflozin,C,DB06335,Saxagliptin,C
Compound::DB00575,CmC,Compound::DB01002,13611,14024,24,Compound_439,Compound,Compound_852,Compound,DB00575,Clonidine,C,DB01002,Levobupivacaine,C
Compound::DB00497,CmC,Compound::DB00193,13540,13252,24,Compound_368,Compound,Compound_80,Compound,DB00497,Oxycodone,C,DB00193,Tramadol,C
Compound::DB01024,CmC,Compound::DB00213,14046,13271,24,Compound_874,Compound,Compound_99,Compound,DB01024,Mycophenolic acid,C,DB00213,Pantoprazole,C
Compound::DB08907,CmC,Compound::DB01032,14660,14053,24,Compound_1488,Compound,Compound_881,Compound,DB08907,Canagliflozin,C,DB01032,Probenecid,C
Compound::DB00684,CmC,Compound::DB00963,13718,13987,24,Compound_546,Compound,Compound_815,Compound,DB00684,Tobramycin,C,DB00963,Bromfenac,C
Compound::DB01105,CmC,Compound::DB00264,14122,13321,24,Compound_950,Compound,Compound_149,Compound,DB01105,Sibutramine,C,DB00264,Metoprolol,C
Compound::DB01221,CmC,Compound::DB00454,14233,13499,24,Compound_1061,Compound,Compound_327,Compound,DB01221,Ketamine,C,DB00454,Pethidine,C
Compound::DB00254,CmC,Compound::DB00548,13311,13585,24,Compound_139,Compound,Compound_413,Compound,DB00254,Doxycycline,C,DB00548,Azelaic Acid,C
Compound::DB01110,CmC,Compound::DB00620,14126,13655,24,Compound_954,Compound,Compound_483,Compound,DB01110,Miconazole,C,DB00620,Triamcinolone,C
Compound::DB06335,CmC,Compound::DB06292,14538,14537,24,Compound_1366,Compound,Compound_1365,Compound,DB06335,Saxagliptin,C,DB06292,Dapagliflozin,C
Compound::DB00563,CmC,Compound::DB01024,13600,14046,24,Compound_428,Compound,Compound_874,Compound,DB00563,Methotrexate,C,DB01024,Mycophenolic acid,C
Compound::DB02300,CmC,Compound::DB00544,14447,13581,24,Compound_1275,Compound,Compound_409,Compound,DB02300,Calcipotriol,C,DB00544,Fluorouracil,C
Compound::DB00338,CmC,Compound::DB01627,13392,14442,24,Compound_220,Compound,Compound_1270,Compound,DB00338,Omeprazole,C,DB01627,Lincomycin,C
Compound::DB00958,CmC,Compound::DB00544,13982,13581,24,Compound_810,Compound,Compound_409,Compound,DB00958,Carboplatin,C,DB00544,Fluorouracil,C
Compound::DB00331,CmC,Compound::DB00762,13385,13795,24,Compound_213,Compound,Compound_623,Compound,DB00331,Metformin,C,DB00762,Irinotecan,C
Compound::DB00377,CmC,Compound::DB01234,13428,14245,24,Compound_256,Compound,Compound_1073,Compound,DB00377,Palonosetron,C,DB01234,Dexamethasone,C
Compound::DB01062,CmC,Compound::DB00989,14080,14011,24,Compound_908,Compound,Compound_839,Compound,DB01062,Oxybutynin,C,DB00989,Rivastigmine,C
Compound::DB00570,CmC,Compound::DB00958,13607,13982,24,Compound_435,Compound,Compound_810,Compound,DB00570,Vinblastine,C,DB00958,Carboplatin,C
Compound::DB05294,CmC,Compound::DB00853,14505,13882,24,Compound_1333,Compound,Compound_710,Compound,DB05294,Vandetanib,C,DB00853,Temozolomide,C
Compound::DB00196,CmC,Compound::DB00539,13255,13576,24,Compound_83,Compound,Compound_404,Compound,DB00196,Fluconazole,C,DB00539,Toremifene,C
Compound::DB00281,CmC,Compound::DB00899,13337,13926,24,Compound_165,Compound,Compound_754,Compound,DB00281,Lidocaine,C,DB00899,Remifentanil,C
Compound::DB01248,CmC,Compound::DB01026,14259,14048,24,Compound_1087,Compound,Compound_876,Compound,DB01248,Docetaxel,C,DB01026,Ketoconazole,C
Compound::DB04942,CmC,Compound::DB00307,14491,13363,24,Compound_1319,Compound,Compound_191,Compound,DB04942,Tamibarotene,C,DB00307,Bexarotene,C
Compound::DB00281,CmC,Compound::DB00332,13337,13386,24,Compound_165,Compound,Compound_214,Compound,DB00281,Lidocaine,C,DB00332,Ipratropium bromide,C
Compound::DB01205,CmC,Compound::DB00704,14217,13737,24,Compound_1045,Compound,Compound_565,Compound,DB01205,Flumazenil,C,DB00704,Naltrexone,C
Compound::DB00958,CmC,Compound::DB01590,13982,14407,24,Compound_810,Compound,Compound_1235,Compound,DB00958,Carboplatin,C,DB01590,Everolimus,C
Compound::DB00885,CmC,Compound::DB00678,13914,13712,24,Compound_742,Compound,Compound_540,Compound,DB00885,Pemirolast,C,DB00678,Losartan,C
Compound::DB00958,CmC,Compound::DB00762,13982,13795,24,Compound_810,Compound,Compound_623,Compound,DB00958,Carboplatin,C,DB00762,Irinotecan,C
Compound::DB00853,CmC,Compound::DB05266,13882,14503,24,Compound_710,Compound,Compound_1331,Compound,DB00853,Temozolomide,C,DB05266,Ibudilast,C
Compound::DB00198,CmC,Compound::DB00507,13256,13548,24,Compound_84,Compound,Compound_376,Compound,DB00198,Oseltamivir,C,DB00507,Nitazoxanide,C
Compound::DB01395,CmC,Compound::DB00977,14341,13999,24,Compound_1169,Compound,Compound_827,Compound,DB01395,Drospirenone,C,DB00977,Ethinyl Estradiol,C
