	input	true_label	pred_label	pred_score
55	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Pitavastatin	0	1	0.9999918
56	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Ciprofloxacin	0	1	0.9999901
57	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Chlorprothixene	0	1	0.99998784
58	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Cabazitaxel	0	1	0.9999875
59	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Daunorubicin	0	1	0.9999832
60	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Risperidone	0	1	0.9999788
61	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Tamoxifen	0	1	0.9999716
62	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Cyclosporine	0	1	0.9999573
63	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Vinblastine	0	1	0.99993443
64	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Pancuronium	0	1	0.9999151
65	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Testosterone	0	1	0.9999125
66	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Donepezil	0	1	0.9999052
67	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Dapagliflozin	0	1	0.9998969
68	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Rosuvastatin	0	1	0.9998883
69	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Lisinopril	0	1	0.9998567
70	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Promethazine	0	1	0.9998559
71	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Regorafenib	0	1	0.9998344
72	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Zafirlukast	0	1	0.99977
73	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Oxaliplatin	0	1	0.99939156
74	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Estradiol	0	1	0.99927574
75	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Fluorouracil	0	1	0.9990584
76	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Pentagastrin	0	1	0.998309
77	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Crizotinib	0	1	0.99706143
78	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Olanzapine	0	1	0.9968592
79	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Mitoxantrone	0	1	0.99681735
80	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Azithromycin	0	1	0.99503493
81	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Epinastine	0	1	0.9946241
82	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Pravastatin	0	1	0.99381775
83	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Ethopropazine	0	1	0.9892866
84	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Diethylcarbamazine	0	1	0.9705455
85	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Novobiocin	0	1	0.9694941
86	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Etoposide	0	1	0.96514934
87	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Trazodone	0	1	0.96239275
88	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Triamcinolone	0	1	0.95571023
89	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|SLC2A1|rev_CbG|Etomidate	0	1	0.9369391
90	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Estramustine	0	1	0.9366356
91	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Procainamide	0	1	0.9203637
92	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Chlorphenesin	0	1	0.84147805
93	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Mefloquine	0	1	0.7416392
94	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Nizatidine	0	1	0.7160262
95	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Zidovudine	0	1	0.7016096
96	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Venlafaxine	0	1	0.6863871
97	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Cisplatin	0	1	0.65213764
98	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Glyburide	0	1	0.64435214
99	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Carboplatin	0	1	0.6375312
100	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Rivaroxaban	0	1	0.6130928
101	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Timolol	0	1	0.5664208
102	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Triflupromazine	0	1	0.5393919
103	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Folic Acid	0	0	0.45776334
104	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Pyridostigmine	0	0	0.4280961
105	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Imatinib	0	0	0.41228646
106	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Sofosbuvir	0	0	0.3994732
107	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Methotrexate	0	0	0.33329037
108	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Paclitaxel	0	0	0.31905136
109	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Fesoterodine	0	0	0.3055052
110	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Fluvoxamine	0	0	0.25298223
111	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Saquinavir	0	0	0.23169695
112	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Levofloxacin	0	0	0.18755172
113	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Norethindrone	0	0	0.15864858
114	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Mycophenolate mofetil	0	0	0.13047889
115	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Domperidone	0	0	0.09166556
116	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Vemurafenib	0	0	0.084136024
117	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Buprenorphine	0	0	0.072352074
118	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Arsenic trioxide	0	0	0.06696096
119	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Sorafenib	0	0	0.060890842
120	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Oxybuprocaine	0	0	0.05580387
121	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Enzalutamide	0	0	0.051371064
122	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Pomalidomide	0	0	0.04331392
123	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Cladribine	0	0	0.03912245
124	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Gefitinib	0	0	0.038156305
125	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Nilotinib	0	0	0.028136423
126	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Ketoconazole	0	0	0.02497454
127	Neostigmine|CbG|ACHE|GpMF|collagen binding|rev_GpMF|CHADL|GcG|LCE3E	0	0	0.016801605
128	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Physostigmine	0	0	0.013968518
129	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Riluzole	0	0	0.004328957
130	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Perindopril	0	0	0.0032228227
131	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Conjugated Estrogens	0	0	0.0028350693
132	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Succinylcholine	0	0	0.0026404895
133	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Echothiophate	0	0	0.0025273554
134	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Vismodegib	0	0	0.0023223492
135	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Dipivefrin	0	0	0.0006496985
136	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Doxorubicin	0	0	0.00045917477
137	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Captopril	0	0	0.00044059067
138	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Bosutinib	0	0	0.0003175893
139	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Acebutolol	0	0	0.00019454602
140	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Choline	0	0	0.00017934114
141	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Vincristine	0	0	0.0001766929
142	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Posaconazole	0	0	0.00013627237
143	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Propafenone	0	0	0.00012352667
144	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Ethinyl Estradiol	0	0	8.022053e-05
145	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Topotecan	0	0	6.2946376e-05
146	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Irinotecan	0	0	4.9264727e-05
147	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Pazopanib	0	0	4.2027204e-05
148	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Pralidoxime	0	0	3.477693e-05
149	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Vandetanib	0	0	1.7987446e-05
150	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Galantamine	0	0	1.6615746e-05
151	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB4|rev_CbG|Silodosin	0	0	1.531797e-05
152	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Tubocurarine	0	0	9.75998e-06
153	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Progesterone	0	0	8.658499e-06
154	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Aclidinium	0	0	7.7275345e-06
155	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Estrone	0	0	5.880049e-06
156	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Clofarabine	0	0	4.7752706e-06
157	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Liotrix	0	0	4.49531e-06
158	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Digoxin	0	0	4.211833e-06
159	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Afatinib	0	0	3.563657e-06
160	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Erlotinib	0	0	3.4442721e-06
161	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Ponatinib	0	0	3.3150486e-06
162	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Rabeprazole	0	0	3.0183783e-06
163	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Albendazole	0	0	2.7243857e-06
164	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Terbutaline	0	0	2.4073786e-06
165	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Maprotiline	0	0	2.0080827e-06
166	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Benzocaine	0	0	1.8766116e-06
167	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Gemcitabine	0	0	1.6979051e-06
168	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Ketazolam	0	0	1.5657045e-06
169	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Dasatinib	0	0	1.293788e-06
170	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Ambenonium	0	0	1.2227994e-06
171	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Trimethaphan	0	0	1.1233651e-06
172	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Clevidipine	0	0	1.0770153e-06
173	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Docetaxel	0	0	1.0284864e-06
174	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Gallamine Triethiodide	0	0	8.591287e-07
175	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Nitroprusside	0	0	8.498131e-07
176	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Mivacurium	0	0	7.532612e-07
177	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Cilazapril	0	0	6.906771e-07
178	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Teniposide	0	0	6.7541475e-07
179	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Pipecuronium	0	0	6.5148436e-07
180	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Drospirenone	0	0	6.2463806e-07
181	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Isoflurophate	0	0	6.114622e-07
182	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Hexafluronium	0	0	5.918723e-07
183	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Chloroprocaine	0	0	5.901419e-07
184	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Bambuterol	0	0	5.590629e-07
185	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Edrophonium	0	0	4.923129e-07
186	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|BCHE|rev_CbG|Doxacurium chloride	0	0	4.902939e-07
187	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Minaprine	0	0	4.848047e-07
188	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Amsacrine	0	0	4.1075683e-07
189	Neostigmine|CbG|BCHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Decamethonium	0	0	3.990105e-07
190	Neostigmine|CbG|ACHE|GpMF|acetylcholinesterase activity|rev_GpMF|ACHE|rev_CbG|Dimetacrine	0	0	3.883934e-07
191	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Hesperetin	0	0	3.3949564e-07
192	Neostigmine|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCG2|rev_CbG|Dactinomycin	0	0	3.218421e-07
0	Nicotine|CbG|CHRFAM7A|GpMF|extracellular ligand-gated ion channel activity|rev_GpMF|GRIA4|rev_CbG|Topiramate	0	1	0.99999976
1	Nicotine|CbG|CHRFAM7A|GpMF|extracellular ligand-gated ion channel activity|rev_GpMF|GLRB|rev_CbG|Glycine	0	1	0.9999995
2	Nicotine|CbG|MAOA|GpMF|primary amine oxidase activity|rev_GpMF|AOC3|rev_CbG|Hydralazine	0	1	0.9999995
3	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP3A4	0	1	0.9999994
4	Nicotine|CbG|SLC22A5|GpMF|quaternary ammonium group transmembrane transporter activity|rev_GpMF|SLC22A5|rev_CbG|Thiamine	0	1	0.9999994
5	Nicotine|CbG|CHRFAM7A|GpMF|extracellular ligand-gated ion channel activity|rev_GpMF|GLRA1|rev_CbG|Ethanol	0	1	0.9999994
6	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|SLC22A3	0	1	0.9999994
7	Nicotine|CbG|CYP2C8|GpMF|arachidonic acid epoxygenase activity|rev_GpMF|CYP2J2|rev_CbG|Apixaban	0	1	0.9999994
8	Nicotine|CbG|SLC22A1|GpMF|monoamine transmembrane transporter activity|rev_GpMF|SLC18A2|rev_CbG|Amphetamine	0	1	0.9999993
9	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|MAOA	0	1	0.9999993
10	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP2C8	0	1	0.9999993
11	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP2C19	0	1	0.99999917
12	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP2D6	0	1	0.99999905
13	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP19A1	0	1	0.9999989
14	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP1A2	0	1	0.9999989
15	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP2B6	0	1	0.9999989
16	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP1A1	0	1	0.9999989
17	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP2A6	0	1	0.9999989
18	Nicotine|CbG|CHRNA7|GpMF|chloride channel regulator activity|rev_GpMF|C8orf44-SGK3|rev_CbG|Sunitinib	0	1	0.9999988
19	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRNA10	0	1	0.9999987
20	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|MAOB	0	1	0.9999987
21	Nicotine|CbG|SLC22A1|GpMF|monoamine transmembrane transporter activity|rev_GpMF|SLC18A2|rev_CbG|Deserpidine	0	1	0.99999845
22	Nicotine|CbG|CYP2D6|GpMF|arachidonic acid epoxygenase activity|rev_GpMF|CYP4F12|rev_CbG|Fingolimod	0	1	0.99999833
23	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRNA6	0	1	0.999998
24	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRNA7	0	1	0.9999974
25	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRNA4	0	1	0.9999969
26	Nicotine|CbG|CYP2D6|GpMF|arachidonic acid epoxygenase activity|rev_GpMF|CYP2J2|rev_CbG|Cholecalciferol	0	1	0.9999924
27	Nicotine|rev_PCiC|Nicotine	0	1	0.9999894
28	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP2C9	0	1	0.9999863
29	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|SLC22A4	0	1	0.99998295
30	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRNA4|GpMF|acetylcholine-activated cation-selective channel activity	0	1	0.99993455
31	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|SLC22A5	0	1	0.99990785
32	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP2E1	0	1	0.99963963
33	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP19A1|GpMF|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	0	1	0.99955755
34	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRNA2	0	1	0.99882907
35	Nicotine|CbG|CYP2C19|GpMF|arachidonic acid epoxygenase activity|rev_GpMF|CYP2J2|rev_CbG|Rivaroxaban	0	1	0.9968136
36	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRFAM7A|GpMF|extracellular ligand-gated ion channel activity	0	1	0.99658763
37	Nicotine|CbG|SLC22A4|GpMF|carnitine transmembrane transporter activity|rev_GpMF|SLC22A4|rev_CbG|L-Arginine	0	1	0.99547786
38	Nicotine|CbG|CYP2D6|GpMF|arachidonic acid epoxygenase activity|rev_GpMF|CYP4A11|rev_CbG|Rifampicin	0	1	0.9949655
39	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CuG|SERPINA1	0	1	0.99484974
40	Nicotine|CbG|CYP2D6|GpMF|arachidonic acid epoxygenase activity|rev_GpMF|CYP2C18|rev_CbG|Diazepam	0	1	0.99399394
41	Nicotine|CbG|MAOA|GpMF|primary amine oxidase activity|rev_GpMF|AOC1|rev_CbG|Pentamidine	0	1	0.9874672
42	Nicotine|CbG|CHRNA9|GpMF|acetylcholine-activated cation-selective channel activity|rev_GpMF|CHRNE|rev_CbG|Galantamine	0	1	0.9724221
43	Nicotine|CbG|SLC22A2|GpMF|monoamine transmembrane transporter activity|rev_GpMF|SLC18A1|rev_CbG|Reserpine	0	1	0.95690215
44	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CuG|MMP2	0	1	0.93121785
45	Nicotine|CbG|CHRNA6|GpMF|acetylcholine-activated cation-selective channel activity|rev_GpMF|CHRNE|rev_CbG|Succinylcholine	0	1	0.80083925
46	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRNA3	0	1	0.7469465
47	Nicotine|CbG|CHRFAM7A|GpMF|extracellular ligand-gated ion channel activity|rev_GpMF|GLRA1|rev_CbG|Sevoflurane	0	1	0.7065955
48	Nicotine|CbG|MAOA|GpMF|amine binding|rev_GpMF|HTR1F|rev_CbG|Rizatriptan	0	1	0.6271729
49	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRNA9	0	0	0.31033874
50	Nicotine|CbG|MAOA|GpMF|primary amine oxidase activity|rev_GpMF|AOC2|GcG|ZNF19	0	0	0.29180792
51	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRNB2	0	0	0.2619744
52	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|SLC22A2	0	0	0.178249
53	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CYP3A4|GpMF|vitamin D 24-hydroxylase activity	0	0	0.14782278
54	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|CHRNB3	0	0	0.133656
55	Nicotine|rev_PCiC|Nicotine|PCiC|Nicotine|CbG|SLC22A2|GpMF|monoamine transmembrane transporter activity	0	0	0.09675414
